entity_id,entity_name,entity_type,country,sanction_source,sanction_category,reason_for_sanction,risk_level,pep_flag,fraudster_flag,blacklist_flag,regulatory_reference,effective_date,expiry_date,status,created_at,updated_at
SAN00023,Amanda Wright PhD,COMPANY,United States,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-123,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00024,Lisa Schmidt,COMPANY,UAE,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-124,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00025,Jasmin Miller,PERSON,United States,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,True,True,True,REG-REF-125,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00026,Jennifer Mills,PERSON,India,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-126,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00027,Stephen Jones,COMPANY,United States,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-127,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00028,Gerald Sampson,COMPANY,United States,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-128,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00029,Andrew Allen,PERSON,India,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-129,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00030,Donald Douglas,COMPANY,UAE,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-130,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00031,Steven Farley,PERSON,United Kingdom,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-131,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00032,Lauren Smith,COMPANY,United States,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-132,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00033,Eric Jones,PERSON,UAE,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-133,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00034,Angela Robles,PERSON,Singapore,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-134,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00035,Kristen Webb,PERSON,United States,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-135,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00036,Francisco Thomas,PERSON,UAE,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-136,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00037,Kathleen Arroyo,PERSON,United States,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,True,True,True,REG-REF-137,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00038,Sean Rios,COMPANY,India,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-138,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00039,Carla Meyer,PERSON,United Kingdom,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-139,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00040,Mary Fields DDS,COMPANY,Singapore,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-140,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00041,Karen Schultz,PERSON,UAE,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-141,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00042,Earl Garcia,COMPANY,United Kingdom,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-142,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00043,Jennifer White,PERSON,Singapore,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-143,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00044,Jerome House,PERSON,United States,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,True,True,True,REG-REF-144,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00045,Carlos Cook,PERSON,Singapore,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-145,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00046,Julian Bell,COMPANY,India,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-146,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00047,Tony Davies,COMPANY,Singapore,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-147,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00048,Jacob Garcia,COMPANY,Singapore,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-148,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00049,Robert Lewis,PERSON,India,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-149,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00050,Michael Johnson,COMPANY,United Kingdom,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-150,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00051,Matthew Armstrong,PERSON,India,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-151,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00052,Brent Hunter,COMPANY,India,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-152,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00053,Nathan Flynn,COMPANY,Singapore,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-153,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00054,Sherri Figueroa,COMPANY,Singapore,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-154,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00055,Jack Mayo,PERSON,India,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-155,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00056,Brittany Baker,PERSON,India,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-156,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00057,Tommy Mack,COMPANY,United Kingdom,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-157,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00058,Jennifer Solis,PERSON,Singapore,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,True,True,True,REG-REF-158,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00059,Mary Blackwell,COMPANY,UAE,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-159,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00060,Jason Marshall,COMPANY,Singapore,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-160,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00061,Mary Berry,PERSON,United States,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-161,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00062,Shannon Rice,COMPANY,India,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-162,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00063,Stephanie Woods,PERSON,India,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,True,True,True,REG-REF-163,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00064,Matthew Briggs,PERSON,India,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,True,True,True,REG-REF-164,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00065,Ms. Kimberly Obrien,PERSON,United Kingdom,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-165,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00066,Jason Ramirez,PERSON,United States,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,True,True,True,REG-REF-166,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00067,Brenda Nash,PERSON,United Kingdom,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-167,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00068,Catherine Joseph,COMPANY,UAE,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-168,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00069,Kimberly Mckinney,COMPANY,Singapore,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-169,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00070,Donald Mcguire,COMPANY,United Kingdom,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-170,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00071,Brian Snyder,PERSON,India,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-171,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00072,Kyle Newton,PERSON,India,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-172,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00073,Erica Ruiz,COMPANY,Singapore,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-173,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00074,Andrew Smith,PERSON,UAE,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-174,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00075,Jennifer Patterson,COMPANY,United States,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-175,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00076,Alex Hernandez,COMPANY,India,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-176,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00077,Kelly Mendoza,PERSON,United States,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-177,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00078,Kent Garcia,PERSON,UAE,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-178,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00079,Wendy Wright MD,COMPANY,United States,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-179,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00080,Catherine Henderson,PERSON,India,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-180,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00081,Travis Ortiz,COMPANY,India,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-181,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00082,Sandra Nelson,PERSON,UAE,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-182,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00083,William Pacheco,COMPANY,United States,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-183,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00084,Stephen Taylor,PERSON,United States,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-184,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00085,Jerry Simmons,PERSON,United Kingdom,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,True,True,True,REG-REF-185,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00086,Donald Coleman,COMPANY,India,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-186,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00087,Matthew Aguilar,PERSON,India,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-187,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00088,Christopher Roman,COMPANY,United States,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-188,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00089,Mr. Seth Wood,PERSON,Singapore,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-189,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00090,David Riley,PERSON,Singapore,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-190,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00091,Jonathan Martin,COMPANY,Singapore,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-191,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00092,Luis Powell PhD,PERSON,United Kingdom,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-192,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00093,Ronnie Frey,PERSON,Singapore,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-193,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00094,Kathleen Hale,PERSON,Singapore,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-194,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00095,Natalie Moody,COMPANY,UAE,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-195,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00096,Jason Williams,COMPANY,UAE,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-196,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00097,Wendy Foley,COMPANY,India,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-197,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00098,Bryan Wright,COMPANY,Singapore,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-198,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00099,Rachel Collins,COMPANY,India,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-199,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00100,Elizabeth Cox,COMPANY,UAE,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-200,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00101,Chad Dickerson,PERSON,United Kingdom,OFAC,Cyber Crime,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-201,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00102,Stephanie Robles,PERSON,United Kingdom,OFAC,Terrorism Financing,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-202,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00103,Mark Hancock,PERSON,UAE,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,True,True,True,REG-REF-203,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
SAN00104,Eric Ellis,COMPANY,United States,OFAC,Narcotics Trafficking,Atypical capital aggregation networks matched to high risk jurisdictions.,HIGH,False,True,True,REG-REF-204,2024-06-08,2028-06-07,ACTIVE,2026-06-08 12:00:00,2026-06-08 12:00:00
