entity_id,entity_name,entity_type,country,sanction_source,sanction_category,reason_for_sanction,risk_level,pep_flag,fraudster_flag,blacklist_flag,regulatory_reference,effective_date,expiry_date,status,created_at,updated_at
SAN00018,Jasmine Martin,COMPANY,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-18,2025-05-18,2028-01-26,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00019,Tim Shepherd,COMPANY,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-19,2024-03-27,2030-07-02,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00020,Andrew Jones,COMPANY,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-20,2025-06-05,2027-08-16,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00021,Ryan Young,COMPANY,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-21,2025-02-23,2027-10-10,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00022,Danielle Odonnell,COMPANY,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-22,2022-01-13,2030-10-16,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00023,Claudia Griffith,COMPANY,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-23,2023-08-30,2028-02-24,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00024,Thomas Hodges,COMPANY,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-24,2024-07-02,2028-02-14,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00025,Krista Murray,COMPANY,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-25,2022-06-27,2027-09-30,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00026,Daniel Garrett,COMPANY,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-26,2025-01-30,2029-08-14,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00027,Jennifer Brown,PERSON,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-27,2022-09-26,2028-07-05,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00028,Brenda Moore,PERSON,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-28,2023-05-30,2029-03-22,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00029,John Green,PERSON,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-29,2025-04-05,2030-11-12,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00030,Cody Ford,PERSON,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-30,2022-12-05,2030-02-09,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00031,Christopher Roberts,PERSON,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-31,2025-01-11,2029-09-02,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00032,Nicholas Arnold,COMPANY,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-32,2022-12-14,2028-10-16,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00033,Alexandra Webb,COMPANY,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-33,2024-08-30,2028-01-12,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00034,Craig Brooks,PERSON,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-34,2023-10-11,2027-09-22,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00035,Joshua Humphrey,PERSON,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-35,2022-06-23,2027-10-31,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00036,Michael Wallace,PERSON,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-36,2021-09-04,2028-12-20,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00037,Tiffany Frey,PERSON,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-37,2025-02-05,2028-06-13,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00038,Troy Cole,COMPANY,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-38,2023-04-24,2030-04-03,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00039,Eric Lang,PERSON,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-39,2021-11-15,2027-08-06,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00040,Ricardo Mills,PERSON,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-40,2023-11-24,2028-07-21,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00041,Lucas Harvey,COMPANY,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-41,2023-11-25,2029-06-26,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00042,Lindsey Bennett,COMPANY,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,True,False,True,REG-42,2023-11-24,2031-05-16,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00043,Steven Meyer Jr.,COMPANY,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-43,2021-08-07,2028-01-02,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00044,Kelly Mccormick,COMPANY,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,True,False,True,REG-44,2025-02-28,2029-01-15,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00045,Taylor Watkins,COMPANY,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-45,2021-06-26,2028-03-14,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00046,Rachel Duran,COMPANY,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-46,2024-09-03,2031-06-02,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00047,Melissa Jones,PERSON,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-47,2021-12-29,2030-06-29,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00048,Judy Hunter,PERSON,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,True,True,True,REG-48,2023-07-27,2027-07-16,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00049,Hannah Martin,COMPANY,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-49,2021-12-21,2029-05-04,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00050,Jasmin Nash,COMPANY,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-50,2024-10-08,2030-01-29,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00051,Catherine Reid,PERSON,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-51,2023-06-08,2031-01-20,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00052,Robert Robertson,COMPANY,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-52,2024-09-14,2029-12-14,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00053,Jasmine Hensley,COMPANY,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-53,2023-06-17,2030-10-04,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00054,Steven Vazquez,PERSON,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-54,2022-12-05,2029-09-25,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00055,John Ruiz,PERSON,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-55,2021-08-05,2028-11-01,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00056,Jacob Gardner,COMPANY,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,True,False,True,REG-56,2025-02-27,2030-11-14,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00057,Terri Jenkins,PERSON,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-57,2021-09-15,2030-02-26,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00058,Breanna Bonilla,COMPANY,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-58,2025-01-26,2029-06-21,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00059,Samantha Dean,PERSON,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-59,2021-10-23,2029-07-03,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00060,Robert Blevins,COMPANY,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-60,2025-05-15,2030-02-01,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00061,Rebecca Brooks,PERSON,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-61,2022-04-15,2028-07-29,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00062,Jason Ball,COMPANY,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-62,2023-03-25,2030-02-22,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00063,Jim Stewart,PERSON,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-63,2025-05-01,2031-05-10,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00064,Antonio Phelps,PERSON,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-64,2025-05-24,2030-10-30,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00065,Dawn Mejia,COMPANY,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-65,2023-08-29,2030-12-25,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00066,Jason Martinez,PERSON,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-66,2024-01-11,2027-08-21,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00067,Michael Frazier,COMPANY,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-67,2022-04-06,2030-11-30,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00068,Kent Moreno,PERSON,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-68,2024-03-05,2029-07-28,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00069,Eric Garcia,PERSON,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-69,2022-09-16,2030-12-19,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00070,Amber West,COMPANY,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,True,False,True,REG-70,2021-11-02,2028-07-22,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00071,Adam Good,COMPANY,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-71,2024-04-13,2031-04-10,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00072,Robert George,PERSON,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-72,2025-01-14,2029-04-24,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00073,Kimberly Cook,COMPANY,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,True,False,True,REG-73,2022-06-01,2028-09-10,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00074,Gabriel Bridges,COMPANY,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,True,False,True,REG-74,2024-02-22,2027-07-06,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00075,Emily Gutierrez,COMPANY,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-75,2024-03-11,2029-11-10,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00076,Samuel Evans,COMPANY,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-76,2022-10-27,2030-02-07,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00077,Tara Jones,PERSON,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-77,2022-03-16,2031-05-29,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00078,Linda Hall,PERSON,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-78,2022-08-02,2028-11-23,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00079,Brian Allen,COMPANY,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-79,2024-10-08,2030-06-13,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00080,Dylan Hill,PERSON,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-80,2025-05-11,2029-05-04,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00081,Tara Fowler DDS,COMPANY,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-81,2023-03-08,2030-05-20,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00082,Juan Roberts,PERSON,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-82,2023-05-11,2029-03-18,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00083,Mark Lucas,COMPANY,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-83,2024-05-23,2028-04-28,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00084,Stacy Gonzales MD,COMPANY,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-84,2022-03-25,2030-03-24,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00085,Gabriel Romero,COMPANY,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-85,2023-07-22,2029-03-31,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00086,Christopher Morrison,PERSON,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-86,2022-02-10,2030-08-23,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00087,Adam Butler,COMPANY,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-87,2023-03-31,2030-07-16,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00088,Scott Mcdonald,COMPANY,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-88,2024-07-20,2029-11-17,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00089,Russell Williams,PERSON,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-89,2022-11-18,2030-08-21,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00090,Emily Wright,PERSON,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-90,2023-05-15,2030-08-12,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00091,Randall Wolf,PERSON,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-91,2024-12-03,2029-01-15,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00092,Brenda Stephens,PERSON,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-92,2022-06-23,2031-03-17,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00093,Courtney Johnson,COMPANY,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-93,2021-09-25,2030-10-09,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00094,Luis Gutierrez,PERSON,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-94,2024-06-08,2029-05-04,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00095,Brian James,COMPANY,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-95,2025-01-16,2029-06-30,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00096,Cody Villegas,PERSON,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-96,2025-02-05,2029-12-17,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00097,Wendy Mckinney,COMPANY,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-97,2022-08-13,2027-08-24,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00098,Tracey Chang,PERSON,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-98,2022-09-05,2030-06-10,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00099,Mrs. Tracy Brown,COMPANY,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-99,2022-02-13,2029-10-05,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00100,Mrs. Theresa Frye MD,PERSON,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,True,False,True,REG-100,2025-03-14,2029-09-16,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00101,Diane Smith,COMPANY,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-101,2024-02-14,2030-10-25,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00102,Robert Mckenzie,COMPANY,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-102,2024-10-19,2027-10-12,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00103,Larry Oliver,PERSON,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,True,False,True,REG-103,2024-08-03,2028-05-22,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00104,Jodi Smith,PERSON,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-104,2023-10-04,2030-09-16,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00105,Erik Dennis,COMPANY,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-105,2021-11-28,2031-03-17,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00106,James Santiago,PERSON,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-106,2023-08-26,2027-06-16,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00107,Leslie Foley,PERSON,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,True,False,True,REG-107,2021-06-19,2028-01-31,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00108,Tracy Costa,PERSON,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-108,2024-03-15,2028-07-12,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00109,Dr. Alan Swanson,COMPANY,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-109,2024-05-10,2028-11-28,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00110,Amanda Nguyen,COMPANY,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-110,2025-04-16,2030-05-11,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00111,Jennifer Curtis,PERSON,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,True,False,True,REG-111,2024-04-07,2031-03-24,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00112,Keith Brady,COMPANY,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-112,2022-02-04,2029-01-09,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00113,Alex Mccarthy,COMPANY,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-113,2022-10-26,2030-06-21,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00114,Rebekah Rollins,COMPANY,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-114,2024-05-15,2028-01-17,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00115,Mr. Jacob Zhang,PERSON,Iran,OFAC,Financial Crime,Synthetic sanction record,HIGH,True,False,True,REG-115,2024-11-14,2031-04-07,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00116,Timothy Acevedo,PERSON,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,True,False,True,REG-116,2025-01-21,2030-11-01,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00117,William Beck,PERSON,Russia,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-117,2023-01-17,2029-07-22,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00118,Craig Hill,COMPANY,India,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,True,True,REG-118,2023-11-27,2031-05-16,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
SAN00119,Holly Francis,PERSON,China,OFAC,Financial Crime,Synthetic sanction record,HIGH,False,False,True,REG-119,2022-07-09,2029-04-14,ACTIVE,2026-06-08 20:07:51.071977,2026-06-08 20:07:51.071977
